NAME,median_household_income,median_earnings,state,public use microdata area,state_fips,puma_code,puma_full_id
"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City PUMA; Mississippi",42320.0,30252.0,28,01500,28,01500,2801500
"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties PUMA; Mississippi",38767.0,27352.0,28,01400,28,01400,2801400
"Golden Triangle Region--Starkville, Columbus & West Point Cities PUMA; Mississippi",41425.0,26781.0,28,00600,28,00600,2800600
"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City PUMA; Mississippi",47306.0,27130.0,28,01800,28,01800,2801800
"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties PUMA; Mississippi",36814.0,26925.0,28,00300,28,00300,2800300
"South Region--Jackson County PUMA, Mississippi",53726.0,33932.0,28,02100,28,02100,2802100
"Central Region--Jackson City (East & Central) PUMA, Mississippi",38648.0,25509.0,28,01100,28,01100,2801100
"Central Region--Jackson (West & South) & Clinton (South & East) Cities PUMA, Mississippi",55849.0,32896.0,28,01000,28,01000,2801000
"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City PUMA; Mississippi",47045.0,29311.0,28,01200,28,01200,2801200
"North Delta Region--DeSoto County--Southaven City PUMA, Mississippi",69990.0,37439.0,28,00100,28,00100,2800100
"South Region--Harrison County--Gulfport & Biloxi Cities PUMA, Mississippi",48547.0,29317.0,28,02000,28,02000,2802000
"Central Region--Madison & Yazoo Counties PUMA, Mississippi",67959.0,38026.0,28,00900,28,00900,2800900
"Central Region--Rankin & Simpson Counties PUMA, Mississippi",64602.0,37151.0,28,01300,28,01300,2801300
"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA; Oregon",57153.0,31551.0,41,00500,41,00500,4100500
"Suffolk County (Northwest)--Huntington Town (North) PUMA, New York",126162.0,53908.0,36,03301,36,03301,3603301
"Columbus City (West) PUMA, Ohio",49534.0,31891.0,39,04110,39,04110,3904110
"Columbus (East), Whitehall & Bexley Cities PUMA; Ohio",42680.0,28466.0,39,04107,39,04107,3904107
"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA; Ohio",93711.0,52167.0,39,04103,39,04103,3904103
"Columbus (Southeast) & Reynoldsburg Cities PUMA, Ohio",49262.0,33162.0,39,04108,39,04108,3904108
"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA; Ohio",86398.0,49254.0,39,04101,39,04101,3904101
"Columbus (Far West) & Hilliard (South) Cities PUMA, Ohio",68814.0,40839.0,39,04111,39,04111,3904111
"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA; Ohio",68657.0,38931.0,39,04109,39,04109,3904109
"Summit County (East Central)--Cuyahoga Falls (Southeast), Stow & Tallmadge Cities PUMA; Ohio",65214.0,37397.0,39,01802,39,01802,3901802
"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities PUMA; Ohio",94884.0,51758.0,39,01801,39,01801,3901801
"Delaware County PUMA, Ohio",111411.0,52767.0,39,04000,39,04000,3904000
"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown PUMA; Ohio",45357.0,29038.0,39,01500,39,01500,3901500
"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA; Ohio",85973.0,49196.0,39,00903,39,00903,3900903
"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA; Ohio",82917.0,49819.0,39,00910,39,00910,3900910
"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA; Ohio",44829.0,32450.0,39,00907,39,00907,3900907
"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA; Ohio",58289.0,35198.0,39,00904,39,00904,3900904
"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA; Ohio",45491.0,32130.0,39,00909,39,00909,3900909
"Cleveland City (East) & Bratenahl Village PUMA, Ohio",26385.0,23724.0,39,00908,39,00908,3900908
"Cleveland City (West) PUMA, Ohio",39906.0,29726.0,39,00905,39,00905,3900905
"Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities PUMA; Ohio",60903.0,40640.0,39,00902,39,00902,3900902
"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA; Ohio",83926.0,48228.0,39,00901,39,00901,3900901
"Cleveland City (Central) PUMA, Ohio",34494.0,28397.0,39,00906,39,00906,3900906
"Muskingum & Perry Counties PUMA, Ohio",49513.0,30987.0,39,03700,39,03700,3903700
"Greene County PUMA, Ohio",70055.0,35957.0,39,04700,39,04700,3904700
"Fairfield County PUMA, Ohio",70906.0,39346.0,39,03900,39,03900,3903900
"Miami County PUMA, Ohio",62347.0,35167.0,39,04400,39,04400,3904400
"Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities PUMA; Ohio",76463.0,41227.0,39,00802,39,00802,3900802
"Lorain County (North)--Elyria & Lorain Cities PUMA, Ohio",43125.0,29052.0,39,00801,39,00801,3900801
"Pickaway, Union & Madison Counties PUMA; Ohio",71847.0,39975.0,39,04200,39,04200,3904200
"Butler County (Southeast)--Monroe City & Beckett Ridge PUMA, Ohio",104216.0,51191.0,39,05401,39,05401,3905401
"Butler County (South Central)--Hamilton & Fairfield Cities PUMA, Ohio",58771.0,33588.0,39,05402,39,05402,3905402
"Wright County PUMA, Minnesota",87772.0,45803.0,27,01800,27,01800,2701800
"Raleigh City (North) PUMA, North Carolina",68123.0,40318.0,37,01202,37,01202,3701202
"Madison & Cortland Counties PUMA, New York",60430.0,31528.0,36,01500,36,01500,3601500
"Jefferson & Lewis Counties PUMA, New York",55102.0,31486.0,36,00500,36,00500,3600500
"Genesee & Orleans Counties PUMA, New York",57603.0,33865.0,36,01000,36,01000,3601000
"Orange County (Southeast) PUMA, New York",93538.0,42767.0,36,02903,36,02903,3602903
"Orange County (Northwest) PUMA, New York",74390.0,40563.0,36,02902,36,02902,3602902
"Orange County (Northeast)--Greater Newburgh City PUMA, New York",77264.0,40770.0,36,02901,36,02901,3602901
"Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA, New York",52329.0,34480.0,36,01101,36,01101,3601101
"Niagara County (North & East) PUMA, New York",62609.0,37767.0,36,01102,36,01102,3601102
"Putnam County PUMA, New York",107142.0,45942.0,36,03101,36,03101,3603101
"Livingston & Wyoming Counties PUMA, New York",59705.0,33119.0,36,01300,36,01300,3601300
"Rensselaer County--Troy City PUMA, New York",72510.0,41647.0,36,01900,36,01900,3601900
"Oneida County (Central)--Greater Utica & Rome Cities PUMA, New York",55477.0,33470.0,36,00402,36,00402,3600402
"East Haven, Branford, Guilford, Madison & North Branford Towns PUMA; Connecticut",87323.0,50114.0,09,00906,09,00906,0900906
"Tippecanoe County--Lafayette & West Lafayette Cities PUMA, Indiana",51926.0,25713.0,18,01200,18,01200,1801200
"Delaware County--Muncie City PUMA, Indiana",45910.0,24939.0,18,02000,18,02000,1802000
"Hendricks County PUMA, Indiana",84754.0,42783.0,18,02200,18,02200,1802200
"Hancock & Shelby Counties PUMA, Indiana",67778.0,41265.0,18,02500,18,02500,1802500
"Warrick, Gibson & Posey Counties PUMA; Indiana",69170.0,38533.0,18,03200,18,03200,1803200
"Hamilton County (East)--Noblesville City & Fishers Town (East) PUMA, Indiana",100373.0,50780.0,18,01803,18,01803,1801803
"Hamilton County (Central)--Carmel City & Fishers Town (West) PUMA, Indiana",103803.0,56593.0,18,01802,18,01802,1801802
"Boone & Hamilton (Northwest) Counties PUMA, Indiana",87888.0,46504.0,18,01801,18,01801,1801801
"Greene, Daviess, Owen, Orange & Martin Counties PUMA; Indiana",54033.0,31379.0,18,02700,18,02700,1802700
"Dubois, Knox, Spencer, Perry, Pike & Crawford Counties PUMA; Indiana",54447.0,33843.0,18,03400,18,03400,1803400
"Lake County (Northeast)--Gary City & Griffith Town PUMA, Indiana",39374.0,28151.0,18,00102,18,00102,1800102
"Lake County (Northwest)--Hammond & East Chicago Cities PUMA, Indiana",43942.0,29468.0,18,00101,18,00101,1800101
"Lake County (Central) PUMA, Indiana",72606.0,41602.0,18,00103,18,00103,1800103
"Lake County (South) PUMA, Indiana",83153.0,44395.0,18,00104,18,00104,1800104
"Monroe County--Bloomington City PUMA, Indiana",52229.0,22552.0,18,02800,18,02800,1802800
"Kosciusko & Marshall Counties PUMA, Indiana",59369.0,33681.0,18,00800,18,00800,1800800
"Vigo County--Terre Haute City PUMA, Indiana",47261.0,27007.0,18,01700,18,01700,1801700
"Howard, Cass & Tipton Counties--Kokomo City PUMA; Indiana",55217.0,32363.0,18,01300,18,01300,1801300
"LaPorte County PUMA, Indiana",57010.0,32022.0,18,00300,18,00300,1800300
"Floyd, Harrison & Washington Counties PUMA; Indiana",61796.0,36725.0,18,03500,18,03500,1803500
"Madison County--Anderson City PUMA, Indiana",51476.0,31092.0,18,01900,18,01900,1801900
"Wayne, Fayette, Rush & Union Counties PUMA; Indiana",49781.0,31321.0,18,02600,18,02600,1802600
"Montgomery, Clinton, White, Carroll & Benton Counties PUMA; Indiana",54884.0,33234.0,18,01100,18,01100,1801100
"Allen County (Central)--Fort Wayne City (South) PUMA, Indiana",46500.0,30720.0,18,01001,18,01001,1801001
"Allen County (Central)--Fort Wayne City (North) PUMA, Indiana",54010.0,32388.0,18,01002,18,01002,1801002
"Allen County (Outside Fort Wayne City) PUMA, Indiana",80637.0,42707.0,18,01003,18,01003,1801003
"Clark County--Jeffersonville City PUMA, Indiana",57118.0,35315.0,18,03600,18,03600,1803600
"Bartholomew & Jackson Counties--Columbus City PUMA, Indiana",62514.0,35288.0,18,02900,18,02900,1802900
"Vanderburgh County--Evansville City PUMA, Indiana",51179.0,31653.0,18,03300,18,03300,1803300
"Grant, Miami & Wabash Counties PUMA; Indiana",50022.0,29691.0,18,01400,18,01400,1801400
"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA; Indiana",64550.0,36175.0,18,03100,18,03100,1803100
"Huntington, Whitley, Adams & Wells Counties PUMA; Indiana",56875.0,33205.0,18,00900,18,00900,1800900
"Johnson County--Greenwood City PUMA, Indiana",72928.0,40401.0,18,02400,18,02400,1802400
"Elkhart County--Elkhart & Goshen Cities PUMA, Indiana",58509.0,32335.0,18,00500,18,00500,1800500
"Jefferson, Jennings, Decatur & Scott Counties PUMA; Indiana",55057.0,33978.0,18,03000,18,03000,1803000
"Henry, Randolph, Jay & Blackford Counties PUMA; Indiana",49829.0,31740.0,18,01500,18,01500,1801500
"Noble, DeKalb, LaGrange & Steuben Counties PUMA; Indiana",60951.0,34254.0,18,00600,18,00600,1800600
"Jasper, Starke, Fulton, Newton & Pulaski Counties PUMA; Indiana",54234.0,32657.0,18,00700,18,00700,1800700
"Morgan, Putnam & Brown Counties PUMA; Indiana",65956.0,35097.0,18,02100,18,02100,1802100
"St. Joseph County (North)--South Bend City PUMA, Indiana",44444.0,25428.0,18,00401,18,00401,1800401
"St. Joseph County (Outside South Bend City)--Mishawaka City PUMA, Indiana",61403.0,36659.0,18,00402,18,00402,1800402
"Porter County PUMA, Indiana",72255.0,38816.0,18,00200,18,00200,1800200
"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties PUMA; Indiana",54741.0,33670.0,18,01600,18,01600,1801600
"Northwest Colorado--Garfield, Routt, Moffat & Rio Blanco Counties PUMA; Colorado",71725.0,37131.0,08,00200,08,00200,0800200
"Larimer County (North)--Fort Collins City PUMA, Colorado",73193.0,31399.0,08,00103,08,00103,0800103
"Larimer County (South)--Loveland City PUMA, Colorado",80921.0,40178.0,08,00102,08,00102,0800102
"Pueblo County (North)--Pueblo City & Pueblo West PUMA, Colorado",49640.0,31512.0,08,00700,08,00700,0800700
"Douglas County (South)--Castle Rock Town PUMA, Colorado",128989.0,55229.0,08,00822,08,00822,0800822
"Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA, Colorado",113596.0,54934.0,08,00821,08,00821,0800821
"Weld County (South Central)--Greeley, Windsor & Evans Cities PUMA; Colorado",67818.0,33994.0,08,00300,08,00300,0800300
"DRCOG East Plains--Arapahoe (East) & Adams (East) Counties--Aurora City (Northeast) PUMA, Colorado",91709.0,43915.0,08,00824,08,00824,0800824
"Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town PUMA, Colorado",91320.0,42120.0,08,00802,08,00802,0800802
"Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties PUMA; Colorado",102294.0,51152.0,08,00804,08,00804,0800804
"Jefferson County (Northeast)--Arvada City PUMA, Colorado",87075.0,46990.0,08,00817,08,00817,0800817
"Adams County (West Central)--Thornton & Federal Heights Cities PUMA, Colorado",74029.0,36954.0,08,00806,08,00806,0800806
"Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities PUMA, Colorado",76308.0,39943.0,08,00805,08,00805,0800805
"Arapahoe (Northwest) & Adams (Southwest) Counties--Aurora City (Northwest) PUMA, Colorado",57138.0,31425.0,08,00810,08,00810,0800810
"Arapahoe (West) & Adams (South Central) Counties--Aurora City (North Central) PUMA, Colorado",62566.0,34967.0,08,00809,08,00809,0800809
"Mesa County (Central)--Greater Grand Junction & Fruita Cities PUMA, Colorado",54450.0,31153.0,08,01001,08,01001,0801001
"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA; Colorado",76216.0,43548.0,08,00820,08,00820,0800820
"Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge PUMA, Colorado",86285.0,43326.0,08,00819,08,00819,0800819
"Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities PUMA; Colorado",66505.0,36542.0,08,00818,08,00818,0800818
"South Texas Development Council (South) & Coastal Bend COG (West) PUMA, Texas",34991.0,20938.0,48,06400,48,06400,4806400
"Heart of Texas COG (Outside McLennan County) & Navarro County PUMA, Texas",50138.0,30116.0,48,03700,48,03700,4803700
"West Central Texas COG--Taylor County--Abilene City PUMA, Texas",55568.0,28907.0,48,02700,48,02700,4802700
"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties PUMA; Texas",52939.0,30913.0,48,01700,48,01700,4801700
"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA; Texas",80065.0,41336.0,48,00900,48,00900,4800900
"Middle Rio Grande Development Council PUMA, Texas",42991.0,24032.0,48,06200,48,06200,4806200
"Permian Basin Regional Planning Commission (Central)--Midland County--Midland City PUMA, Texas",83217.0,44249.0,48,03000,48,03000,4803000
"Concho Valley COG--Tom Green County--San Angelo City PUMA, Texas",57670.0,30975.0,48,02900,48,02900,4802900
"Panhandle Regional Planning Commission--Randall County--Amarillo City (South) PUMA, Texas",68186.0,36482.0,48,00300,48,00300,4800300
"Cameron County (East)--Brownsville City (North) PUMA, Texas",44150.0,25279.0,48,06701,48,06701,4806701
"Cameron County (South)--Brownsville City (Central) PUMA, Texas",39631.0,22752.0,48,06703,48,06703,4806703
"Cameron County (West)--Harlingen & San Benito Cities PUMA, Texas",41043.0,24812.0,48,06702,48,06702,4806702
"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities PUMA; Texas",56097.0,31882.0,48,04701,48,04701,4804701
"Galveston County (Northwest)--League City & Friendswood City PUMA, Texas",101400.0,54816.0,48,04702,48,04702,4804702
"Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City PUMA, Texas",63096.0,37836.0,48,03100,48,03100,4803100
"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties PUMA; Texas",64202.0,32602.0,48,05100,48,05100,4805100
"Denton County (North & West)--Denton City (Outer) PUMA, Texas",91241.0,44834.0,48,02006,48,02006,4802006
"Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA, Texas",45208.0,28676.0,48,02305,48,02305,4802305
"Dallas County (South)--DeSoto & Lancaster Cities PUMA, Texas",64508.0,37853.0,48,02317,48,02317,4802317
"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635 PUMA; Texas",68023.0,40546.0,48,02310,48,02310,4802310
"Dallas (Far North) & Richardson (Southwest) Cities PUMA, Texas",75615.0,40649.0,48,02309,48,02309,4802309
"Klamath, Malheur, Lake & Harney Counties PUMA; Oregon",46894.0,28457.0,41,00300,41,00300,4100300
"Northern New Hampshire--Grafton & Coos Counties PUMA, New Hampshire",61124.0,32680.0,33,00100,33,00100,3300100
"Central New Hampshire--Merrimack County (Central)--Concord City PUMA, New Hampshire",80086.0,40956.0,33,00400,33,00400,3300400
"Manchester City PUMA, New Hampshire",62087.0,36850.0,33,00800,33,00800,3300800
"Hillsborough County (Western) PUMA, New Hampshire",97470.0,49541.0,33,00600,33,00600,3300600
"Hillsborough County (Southeastern)--Greater Nashua City PUMA, New Hampshire",83693.0,43230.0,33,00900,33,00900,3300900
"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties PUMA; New Hampshire",74952.0,37042.0,33,00300,33,00300,3300300
"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties PUMA; New Hampshire",66160.0,34777.0,33,00200,33,00200,3300200
"Outer Manchester City PUMA, New Hampshire",99376.0,45791.0,33,00700,33,00700,3300700
"Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA, New Hampshire",94690.0,50701.0,33,01000,33,01000,3301000
"Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA, New Hampshire",64417.0,35070.0,33,00500,33,00500,3300500
"Kent County--Dover City PUMA, Delaware",60117.0,33255.0,10,00200,10,00200,1000200
"New Castle County (East Central)--Wilmington City PUMA, Delaware",48344.0,32967.0,10,00101,10,00101,1000101
"New Castle County (South)--Middletown Town, Bear & Glasgow PUMA; Delaware",92319.0,48137.0,10,00104,10,00104,1000104
